ticker,period_start_filing,period_end_filing,price_start,price_end,return_pct
TSCO,2023-05-15,2023-08-14,43.58,42.07,-3.46
TSCO,2023-08-14,2023-11-14,42.07,39.29,-6.61
TSCO,2023-11-14,2024-02-14,39.29,44.99,14.51
TSCO,2024-02-14,2024-05-15,44.99,52.97,17.73
TSCO,2024-05-15,2024-08-14,52.97,50.54,-4.58
TSCO,2024-08-14,2024-11-14,50.54,53.61,6.07
TSCO,2024-11-14,2025-02-14,53.61,55.49,3.52
TSCO,2025-02-14,2025-05-15,55.49,50.87,-8.33
TSCO,2025-05-15,2025-08-14,50.87,58.47,14.94
TSCO,2025-08-14,2025-11-14,58.47,54.49,-6.81
TSCO,2025-11-14,2026-02-17,54.49,52.03,-4.51
TSCO,2026-02-17,2026-05-18,52.03,31.46,-39.53
TSLA,2020-05-15,2020-08-14,53.28,110.05,106.55
TSLA,2020-08-14,2020-11-16,110.05,136.03,23.61
TSLA,2020-11-16,2021-02-16,136.03,265.41,95.11
TSLA,2021-02-16,2021-06-01,265.41,207.97,-21.64
TSLA,2021-06-01,2021-08-16,207.97,228.72,9.98
TSLA,2021-08-16,2021-11-15,228.72,337.80,47.69
TSLA,2021-11-15,2022-02-14,337.80,291.92,-13.58
TSLA,2022-02-14,2022-05-16,291.92,241.46,-17.29
TSLA,2022-05-16,2022-08-15,241.46,309.32,28.11
TSLA,2022-08-15,2022-11-14,309.32,190.95,-38.27
TSLA,2022-11-14,2023-02-14,190.95,209.25,9.58
TSLA,2023-02-14,2023-05-15,209.25,166.35,-20.50
TSLA,2023-05-15,2023-08-14,166.35,239.76,44.13
TSLA,2023-08-14,2023-11-14,239.76,237.41,-0.98
TSLA,2023-11-14,2024-02-14,237.41,188.71,-20.51
TSLA,2024-02-14,2024-05-15,188.71,173.99,-7.80
TSLA,2024-05-15,2024-08-14,173.99,201.38,15.74
TSLA,2024-08-14,2024-11-14,201.38,311.18,54.52
TSLA,2024-11-14,2025-02-14,311.18,355.84,14.35
TSLA,2025-02-14,2025-05-15,355.84,342.82,-3.66
TSLA,2025-05-15,2025-08-14,342.82,335.58,-2.11
TSLA,2025-08-14,2025-11-14,335.58,404.35,20.49
TSLA,2025-11-14,2026-02-17,404.35,410.63,1.55
TSLA,2026-02-17,2026-05-18,410.63,409.99,-0.16
TTAN,2020-05-15,2020-08-14,,,PRE_IPO
TTAN,2020-08-14,2020-11-16,,,PRE_IPO
TTAN,2020-11-16,2021-02-16,,,PRE_IPO
TTAN,2021-02-16,2021-06-01,,,PRE_IPO
TTAN,2021-06-01,2021-08-16,,,PRE_IPO
TTAN,2021-08-16,2021-11-15,,,PRE_IPO
TTAN,2021-11-15,2022-02-14,,,PRE_IPO
TTAN,2022-02-14,2022-05-16,,,PRE_IPO
TTAN,2022-05-16,2022-08-15,,,PRE_IPO
TTAN,2022-08-15,2022-11-14,,,PRE_IPO
TTAN,2022-11-14,2023-02-14,,,PRE_IPO
TTAN,2023-02-14,2023-05-15,,,PRE_IPO
TTAN,2023-05-15,2023-08-14,,,PRE_IPO
TTAN,2023-08-14,2023-11-14,,,PRE_IPO
TTAN,2023-11-14,2024-02-14,,,PRE_IPO
TTAN,2024-02-14,2024-05-15,,,PRE_IPO
TTAN,2024-05-15,2024-08-14,,,PRE_IPO
TTAN,2024-08-14,2024-11-14,,,PRE_IPO
TTAN,2024-11-14,2025-02-14,,,PRE_IPO
TTAN,2025-02-14,2025-05-15,100.05,125.03,24.97
TTAN,2025-05-15,2025-08-14,125.03,101.62,-18.72
TTAN,2025-08-14,2025-11-14,101.62,89.34,-12.08
TTAN,2025-11-14,2026-02-17,89.34,61.00,-31.72
TTAN,2026-02-17,2026-05-18,61.00,62.52,2.49
TTWO,2020-05-15,2020-08-14,132.54,173.41,30.84
TTWO,2020-08-14,2020-11-16,173.41,162.39,-6.35
TTWO,2020-11-16,2021-02-16,162.39,195.79,20.57
TTWO,2021-02-16,2021-06-01,195.79,182.76,-6.66
TTWO,2021-06-01,2021-08-16,182.76,160.35,-12.26
TTWO,2021-08-16,2021-11-15,160.35,177.60,10.76
TTWO,2021-11-15,2022-02-14,177.60,167.07,-5.93
TTWO,2022-02-14,2022-05-16,167.07,110.11,-34.09
TTWO,2022-05-16,2022-08-15,110.11,127.39,15.69
TTWO,2022-08-15,2022-11-14,127.39,99.88,-21.60
TTWO,2022-11-14,2023-02-14,99.88,112.09,12.22
TTWO,2023-02-14,2023-05-15,112.09,125.07,11.58
TTWO,2023-05-15,2023-08-14,125.07,142.38,13.84
TTWO,2023-08-14,2023-11-14,142.38,153.40,7.74
TTWO,2023-11-14,2024-02-14,153.40,155.72,1.51
TTWO,2024-02-14,2024-05-15,155.72,148.08,-4.91
TTWO,2024-05-15,2024-08-14,148.08,144.91,-2.14
TTWO,2024-08-14,2024-11-14,144.91,181.48,25.24
TTWO,2024-11-14,2025-02-14,181.48,208.76,15.03
TTWO,2025-02-14,2025-05-15,208.76,232.34,11.30
TTWO,2025-05-15,2025-08-14,232.34,233.16,0.35
TTWO,2025-08-14,2025-11-14,233.16,235.03,0.80
TTWO,2025-11-14,2026-02-17,235.03,193.87,-17.51
TTWO,2026-02-17,2026-05-18,193.87,242.16,24.91
TWLO,2020-05-15,2020-08-14,189.22,240.06,26.87
TWLO,2020-08-14,2020-11-16,240.06,278.52,16.02
TWLO,2020-11-16,2021-02-16,278.52,421.26,51.25
TWLO,2021-02-16,2021-06-01,421.26,333.68,-20.79
TWLO,2021-06-01,2021-08-16,333.68,346.61,3.87
TWLO,2021-08-16,2021-11-15,346.61,304.50,-12.15
TWLO,2021-11-15,2022-02-14,304.50,195.71,-35.73
TWLO,2022-02-14,2022-05-16,195.71,99.68,-49.07
TWLO,2022-05-16,2022-08-15,99.68,87.46,-12.26
TWLO,2022-08-15,2022-11-14,87.46,52.84,-39.58
TWLO,2022-11-14,2023-02-14,52.84,62.10,17.52
TWLO,2023-02-14,2023-05-15,62.10,47.38,-23.70
TWLO,2023-05-15,2023-08-14,47.38,61.77,30.37
TWLO,2023-08-14,2023-11-14,61.77,61.60,-0.28
TWLO,2023-11-14,2024-02-14,61.60,72.27,17.32
TWLO,2024-02-14,2024-05-15,72.27,61.44,-14.99
TWLO,2024-05-15,2024-08-14,61.44,60.61,-1.35
TWLO,2024-08-14,2024-11-14,60.61,97.13,60.25
TWLO,2024-11-14,2025-02-14,97.13,125.17,28.87
TWLO,2025-02-14,2025-05-15,125.17,114.23,-8.74
TWLO,2025-05-15,2025-08-14,114.23,100.84,-11.72
TWLO,2025-08-14,2025-11-14,100.84,125.36,24.32
TWLO,2025-11-14,2026-02-17,125.36,108.49,-13.46
TWLO,2026-02-17,2026-05-18,108.49,197.68,82.21
U,2020-05-15,2020-08-14,,,PRE_IPO
U,2020-08-14,2020-11-16,,,PRE_IPO
U,2020-11-16,2021-02-16,111.51,125.41,12.47
U,2021-02-16,2021-06-01,125.41,93.72,-25.27
U,2021-06-01,2021-08-16,93.72,122.19,30.38
U,2021-08-16,2021-11-15,122.19,197.55,61.67
U,2021-11-15,2022-02-14,197.55,107.59,-45.54
U,2022-02-14,2022-05-16,107.59,36.14,-66.41
U,2022-05-16,2022-08-15,36.14,54.30,50.25
U,2022-08-15,2022-11-14,54.30,32.69,-39.80
U,2022-11-14,2023-02-14,32.69,39.72,21.51
U,2023-02-14,2023-05-15,39.72,30.00,-24.47
U,2023-05-15,2023-08-14,30.00,36.54,21.80
U,2023-08-14,2023-11-14,36.54,29.18,-20.14
U,2023-11-14,2024-02-14,29.18,34.91,19.64
U,2024-02-14,2024-05-15,34.91,22.38,-35.89
U,2024-05-15,2024-08-14,22.38,15.82,-29.31
U,2024-08-14,2024-11-14,15.82,18.84,19.09
U,2024-11-14,2025-02-14,18.84,21.51,14.17
U,2025-02-14,2025-05-15,21.51,21.22,-1.35
U,2025-05-15,2025-08-14,21.22,38.42,81.06
U,2025-08-14,2025-11-14,38.42,36.72,-4.42
U,2025-11-14,2026-02-17,36.72,18.36,-50.00
U,2026-02-17,2026-05-18,18.36,26.80,45.97
UBER,2020-05-15,2020-08-14,32.47,29.99,-7.64
UBER,2020-08-14,2020-11-16,29.99,49.21,64.09
UBER,2020-11-16,2021-02-16,49.21,60.52,22.98
UBER,2021-02-16,2021-06-01,60.52,50.98,-15.76
UBER,2021-06-01,2021-08-16,50.98,41.50,-18.60
UBER,2021-08-16,2021-11-15,41.50,43.61,5.08
UBER,2021-11-15,2022-02-14,43.61,34.59,-20.68
UBER,2022-02-14,2022-05-16,34.59,23.59,-31.80
UBER,2022-05-16,2022-08-15,23.59,32.49,37.73
UBER,2022-08-15,2022-11-14,32.49,29.07,-10.53
UBER,2022-11-14,2023-02-14,29.07,35.23,21.19
UBER,2023-02-14,2023-05-15,35.23,38.14,8.26
UBER,2023-05-15,2023-08-14,38.14,44.85,17.59
UBER,2023-08-14,2023-11-14,44.85,53.88,20.13
UBER,2023-11-14,2024-02-14,53.88,79.15,46.90
UBER,2024-02-14,2024-05-15,79.15,66.62,-15.83
UBER,2024-05-15,2024-08-14,66.62,71.93,7.97
UBER,2024-08-14,2024-11-14,71.93,71.44,-0.68
UBER,2024-11-14,2025-02-14,71.44,79.42,11.17
UBER,2025-02-14,2025-05-15,79.42,90.16,13.52
UBER,2025-05-15,2025-08-14,90.16,91.40,1.38
UBER,2025-08-14,2025-11-14,91.40,91.62,0.24
UBER,2025-11-14,2026-02-17,91.62,70.53,-23.02
UBER,2026-02-17,2026-05-18,70.53,75.08,6.45
ULTA,2020-05-15,2020-08-14,200.45,225.42,12.46
ULTA,2020-08-14,2020-11-16,225.42,275.29,22.12
ULTA,2020-11-16,2021-02-16,275.29,327.77,19.06
ULTA,2021-02-16,2021-06-01,327.77,343.18,4.70
ULTA,2021-06-01,2021-08-16,343.18,369.67,7.72
ULTA,2021-08-16,2021-11-15,369.67,401.73,8.67
ULTA,2021-11-15,2022-02-14,401.73,362.65,-9.73
ULTA,2022-02-14,2022-05-16,362.65,393.16,8.41
ULTA,2022-05-16,2022-08-15,393.16,405.34,3.10
ULTA,2022-08-15,2022-11-14,405.34,422.62,4.26
ULTA,2022-11-14,2023-02-14,422.62,524.65,24.14
ULTA,2023-02-14,2023-05-15,524.65,515.97,-1.65
ULTA,2023-05-15,2023-08-14,515.97,458.56,-11.13
ULTA,2023-08-14,2023-11-14,458.56,397.93,-13.22
ULTA,2023-11-14,2024-02-14,397.93,526.59,32.33
ULTA,2024-02-14,2024-05-15,526.59,403.41,-23.39
ULTA,2024-05-15,2024-08-14,403.41,329.05,-18.43
ULTA,2024-08-14,2024-11-14,329.05,382.77,16.33
ULTA,2024-11-14,2025-02-14,382.77,365.14,-4.61
ULTA,2025-02-14,2025-05-15,365.14,411.74,12.76
ULTA,2025-05-15,2025-08-14,411.74,526.18,27.79
ULTA,2025-08-14,2025-11-14,526.18,529.34,0.60
ULTA,2025-11-14,2026-02-17,529.34,706.82,33.53
ULTA,2026-02-17,2026-05-18,706.82,479.87,-32.11
V,2020-05-15,2020-08-14,175.69,188.56,7.33
V,2020-08-14,2020-11-16,188.56,204.27,8.33
V,2020-11-16,2021-02-16,204.27,199.97,-2.10
V,2021-02-16,2021-06-01,199.97,218.30,9.17
V,2021-06-01,2021-08-16,218.30,227.02,3.99
V,2021-08-16,2021-11-15,227.02,205.14,-9.64
V,2021-11-15,2022-02-14,205.14,218.09,6.31
V,2022-02-14,2022-05-16,218.09,191.81,-12.05
V,2022-05-16,2022-08-15,191.81,210.23,9.60
V,2022-08-15,2022-11-14,210.23,201.39,-4.20
V,2022-11-14,2023-02-14,201.39,223.77,11.11
V,2023-02-14,2023-05-15,223.77,227.55,1.69
V,2023-05-15,2023-08-14,227.55,237.85,4.53
V,2023-08-14,2023-11-14,237.85,242.32,1.88
V,2023-11-14,2024-02-14,242.32,272.88,12.61
V,2024-02-14,2024-05-15,272.88,276.75,1.42
V,2024-05-15,2024-08-14,276.75,257.73,-6.87
V,2024-08-14,2024-11-14,257.73,304.81,18.27
V,2024-11-14,2025-02-14,304.81,350.45,14.97
V,2025-02-14,2025-05-15,350.45,359.45,2.57
V,2025-05-15,2025-08-14,359.45,343.38,-4.47
V,2025-08-14,2025-11-14,343.38,328.66,-4.29
V,2025-11-14,2026-02-17,328.66,318.84,-2.99
V,2026-02-17,2026-05-18,318.84,332.64,4.33
V7780T103,2020-05-15,2020-08-14,,,NO_DATA
V7780T103,2020-08-14,2020-11-16,,,NO_DATA
V7780T103,2020-11-16,2021-02-16,,,NO_DATA
V7780T103,2021-02-16,2021-06-01,,,NO_DATA
V7780T103,2021-06-01,2021-08-16,,,NO_DATA
V7780T103,2021-08-16,2021-11-15,,,NO_DATA
V7780T103,2021-11-15,2022-02-14,,,NO_DATA
V7780T103,2022-02-14,2022-05-16,,,NO_DATA
V7780T103,2022-05-16,2022-08-15,,,NO_DATA
V7780T103,2022-08-15,2022-11-14,,,NO_DATA
V7780T103,2022-11-14,2023-02-14,,,NO_DATA
V7780T103,2023-02-14,2023-05-15,,,NO_DATA
V7780T103,2023-05-15,2023-08-14,,,NO_DATA
V7780T103,2023-08-14,2023-11-14,,,NO_DATA
V7780T103,2023-11-14,2024-02-14,,,NO_DATA
V7780T103,2024-02-14,2024-05-15,,,NO_DATA
V7780T103,2024-05-15,2024-08-14,,,NO_DATA
V7780T103,2024-08-14,2024-11-14,,,NO_DATA
V7780T103,2024-11-14,2025-02-14,,,NO_DATA
V7780T103,2025-02-14,2025-05-15,,,NO_DATA
V7780T103,2025-05-15,2025-08-14,,,NO_DATA
V7780T103,2025-08-14,2025-11-14,,,NO_DATA
V7780T103,2025-11-14,2026-02-17,,,NO_DATA
V7780T103,2026-02-17,2026-05-18,,,NO_DATA
VECO,2020-05-15,2020-08-14,10.87,13.72,26.26
VECO,2020-08-14,2020-11-16,13.72,15.72,14.54
VECO,2020-11-16,2021-02-16,15.72,21.91,39.38
VECO,2021-02-16,2021-06-01,21.91,24.01,9.58
VECO,2021-06-01,2021-08-16,24.01,21.59,-10.08
VECO,2021-08-16,2021-11-15,21.59,26.92,24.69
VECO,2021-11-15,2022-02-14,26.92,27.30,1.41
VECO,2022-02-14,2022-05-16,27.30,21.72,-20.44
VECO,2022-05-16,2022-08-15,21.72,23.14,6.54
VECO,2022-08-15,2022-11-14,23.14,19.45,-15.95
VECO,2022-11-14,2023-02-14,19.45,20.48,5.30
VECO,2023-02-14,2023-05-15,20.48,21.63,5.62
VECO,2023-05-15,2023-08-14,21.63,30.45,40.78
VECO,2023-08-14,2023-11-14,30.45,28.12,-7.65
VECO,2023-11-14,2024-02-14,28.12,35.30,25.53
VECO,2024-02-14,2024-05-15,35.30,40.70,15.30
VECO,2024-05-15,2024-08-14,40.70,36.07,-11.38
VECO,2024-08-14,2024-11-14,36.07,27.31,-24.29
VECO,2024-11-14,2025-02-14,27.31,24.67,-9.67
VECO,2025-02-14,2025-05-15,24.67,21.26,-13.82
VECO,2025-05-15,2025-08-14,21.26,24.25,14.06
VECO,2025-08-14,2025-11-14,24.25,29.18,20.33
VECO,2025-11-14,2026-02-17,29.18,34.35,17.72
VECO,2026-02-17,2026-05-18,34.35,55.65,62.01
VEEV,2020-05-15,2020-08-14,200.43,258.34,28.89
VEEV,2020-08-14,2020-11-16,258.34,264.62,2.43
VEEV,2020-11-16,2021-02-16,264.62,318.09,20.21
VEEV,2021-02-16,2021-06-01,318.09,285.51,-10.24
VEEV,2021-06-01,2021-08-16,285.51,319.22,11.81
VEEV,2021-08-16,2021-11-15,319.22,315.54,-1.15
VEEV,2021-11-15,2022-02-14,315.54,227.93,-27.77
VEEV,2022-02-14,2022-05-16,227.93,162.27,-28.81
VEEV,2022-05-16,2022-08-15,162.27,228.96,41.10
VEEV,2022-08-15,2022-11-14,228.96,188.30,-17.76
VEEV,2022-11-14,2023-02-14,188.30,171.93,-8.69
VEEV,2023-02-14,2023-05-15,171.93,176.55,2.69
VEEV,2023-05-15,2023-08-14,176.55,192.52,9.05
VEEV,2023-08-14,2023-11-14,192.52,173.45,-9.91
VEEV,2023-11-14,2024-02-14,173.45,220.67,27.22
VEEV,2024-02-14,2024-05-15,220.67,211.38,-4.21
VEEV,2024-05-15,2024-08-14,211.38,188.20,-10.97
VEEV,2024-08-14,2024-11-14,188.20,229.71,22.06
VEEV,2024-11-14,2025-02-14,229.71,234.00,1.87
VEEV,2025-02-14,2025-05-15,234.00,241.60,3.25
VEEV,2025-05-15,2025-08-14,241.60,274.98,13.82
VEEV,2025-08-14,2025-11-14,274.98,293.36,6.68
VEEV,2025-11-14,2026-02-17,293.36,176.82,-39.73
VEEV,2026-02-17,2026-05-18,176.82,163.85,-7.34
VOYG,2020-05-15,2020-08-14,,,PRE_IPO
VOYG,2020-08-14,2020-11-16,,,PRE_IPO
VOYG,2020-11-16,2021-02-16,,,PRE_IPO
VOYG,2021-02-16,2021-06-01,,,PRE_IPO
VOYG,2021-06-01,2021-08-16,,,PRE_IPO
VOYG,2021-08-16,2021-11-15,,,PRE_IPO
VOYG,2021-11-15,2022-02-14,,,PRE_IPO
VOYG,2022-02-14,2022-05-16,,,PRE_IPO
VOYG,2022-05-16,2022-08-15,,,PRE_IPO
VOYG,2022-08-15,2022-11-14,,,PRE_IPO
VOYG,2022-11-14,2023-02-14,,,PRE_IPO
VOYG,2023-02-14,2023-05-15,,,PRE_IPO
VOYG,2023-05-15,2023-08-14,,,PRE_IPO
VOYG,2023-08-14,2023-11-14,,,PRE_IPO
VOYG,2023-11-14,2024-02-14,,,PRE_IPO
VOYG,2024-02-14,2024-05-15,,,PRE_IPO
VOYG,2024-05-15,2024-08-14,,,PRE_IPO
VOYG,2024-08-14,2024-11-14,,,PRE_IPO
VOYG,2024-11-14,2025-02-14,,,PRE_IPO
VOYG,2025-02-14,2025-05-15,,,PRE_IPO
VOYG,2025-05-15,2025-08-14,,,PRE_IPO
VOYG,2025-08-14,2025-11-14,30.60,19.87,-35.07
VOYG,2025-11-14,2026-02-17,19.87,26.72,34.47
VOYG,2026-02-17,2026-05-18,26.72,38.38,43.64
VRMUSD,2020-05-15,2020-08-14,,,NO_DATA
VRMUSD,2020-08-14,2020-11-16,,,NO_DATA
VRMUSD,2020-11-16,2021-02-16,,,NO_DATA
VRMUSD,2021-02-16,2021-06-01,,,NO_DATA
VRMUSD,2021-06-01,2021-08-16,,,NO_DATA
VRMUSD,2021-08-16,2021-11-15,,,NO_DATA
VRMUSD,2021-11-15,2022-02-14,,,NO_DATA
VRMUSD,2022-02-14,2022-05-16,,,NO_DATA
VRMUSD,2022-05-16,2022-08-15,,,NO_DATA
VRMUSD,2022-08-15,2022-11-14,,,NO_DATA
VRMUSD,2022-11-14,2023-02-14,,,NO_DATA
VRMUSD,2023-02-14,2023-05-15,,,NO_DATA
VRMUSD,2023-05-15,2023-08-14,,,NO_DATA
VRMUSD,2023-08-14,2023-11-14,,,NO_DATA
VRMUSD,2023-11-14,2024-02-14,,,NO_DATA
VRMUSD,2024-02-14,2024-05-15,,,NO_DATA
VRMUSD,2024-05-15,2024-08-14,,,NO_DATA
VRMUSD,2024-08-14,2024-11-14,,,NO_DATA
VRMUSD,2024-11-14,2025-02-14,,,NO_DATA
VRMUSD,2025-02-14,2025-05-15,,,NO_DATA
VRMUSD,2025-05-15,2025-08-14,,,NO_DATA
VRMUSD,2025-08-14,2025-11-14,,,NO_DATA
VRMUSD,2025-11-14,2026-02-17,,,NO_DATA
VRMUSD,2026-02-17,2026-05-18,,,NO_DATA
VRNS,2020-05-15,2020-08-14,24.94,39.03,56.48
VRNS,2020-08-14,2020-11-16,39.03,38.88,-0.37
VRNS,2020-11-16,2021-02-16,38.88,72.07,85.34
VRNS,2021-02-16,2021-06-01,72.07,47.96,-33.45
VRNS,2021-06-01,2021-08-16,47.96,58.15,21.25
VRNS,2021-08-16,2021-11-15,58.15,60.44,3.94
VRNS,2021-11-15,2022-02-14,60.44,41.01,-32.15
VRNS,2022-02-14,2022-05-16,41.01,30.59,-25.41
VRNS,2022-05-16,2022-08-15,30.59,31.89,4.25
VRNS,2022-08-15,2022-11-14,31.89,20.73,-35.00
VRNS,2022-11-14,2023-02-14,20.73,27.32,31.79
VRNS,2023-02-14,2023-05-15,27.32,24.23,-11.31
VRNS,2023-05-15,2023-08-14,24.23,30.60,26.29
VRNS,2023-08-14,2023-11-14,30.60,37.93,23.95
VRNS,2023-11-14,2024-02-14,37.93,49.92,31.61
VRNS,2024-02-14,2024-05-15,49.92,44.57,-10.72
VRNS,2024-05-15,2024-08-14,44.57,55.22,23.89
VRNS,2024-08-14,2024-11-14,55.22,52.23,-5.41
VRNS,2024-11-14,2025-02-14,52.23,44.10,-15.57
VRNS,2025-02-14,2025-05-15,44.10,45.70,3.63
VRNS,2025-05-15,2025-08-14,45.70,56.95,24.62
VRNS,2025-08-14,2025-11-14,56.95,33.69,-40.84
VRNS,2025-11-14,2026-02-17,33.69,25.32,-24.84
VRNS,2026-02-17,2026-05-18,25.32,28.78,13.67
VST,2020-05-15,2020-08-14,16.30,16.84,3.28
VST,2020-08-14,2020-11-16,16.84,17.63,4.69
VST,2020-11-16,2021-02-16,17.63,19.65,11.49
VST,2021-02-16,2021-06-01,19.65,14.87,-24.31
VST,2021-06-01,2021-08-16,14.87,16.39,10.20
VST,2021-08-16,2021-11-15,16.39,18.81,14.75
VST,2021-11-15,2022-02-14,18.81,20.00,6.34
VST,2022-02-14,2022-05-16,20.00,23.33,16.63
VST,2022-05-16,2022-08-15,23.33,24.42,4.69
VST,2022-08-15,2022-11-14,24.42,21.74,-10.99
VST,2022-11-14,2023-02-14,21.74,21.97,1.07
VST,2023-02-14,2023-05-15,21.97,23.87,8.64
VST,2023-05-15,2023-08-14,23.87,29.42,23.26
VST,2023-08-14,2023-11-14,29.42,34.39,16.88
VST,2023-11-14,2024-02-14,34.39,43.47,26.41
VST,2024-02-14,2024-05-15,43.47,95.49,119.66
VST,2024-05-15,2024-08-14,95.49,78.29,-18.01
VST,2024-08-14,2024-11-14,78.29,137.11,75.13
VST,2024-11-14,2025-02-14,137.11,166.29,21.29
VST,2025-02-14,2025-05-15,166.29,151.08,-9.15
VST,2025-05-15,2025-08-14,151.08,201.30,33.24
VST,2025-08-14,2025-11-14,201.30,173.97,-13.58
VST,2025-11-14,2026-02-17,173.97,173.21,-0.44
VST,2026-02-17,2026-05-18,173.21,136.56,-21.16
W,2020-05-15,2020-08-14,173.10,309.99,79.08
W,2020-08-14,2020-11-16,309.99,235.41,-24.06
W,2020-11-16,2021-02-16,235.41,277.55,17.90
W,2021-02-16,2021-06-01,277.55,318.00,14.57
W,2021-06-01,2021-08-16,318.00,299.78,-5.73
W,2021-08-16,2021-11-15,299.78,253.53,-15.43
W,2021-11-15,2022-02-14,253.53,142.21,-43.91
W,2022-02-14,2022-05-16,142.21,50.81,-64.27
W,2022-05-16,2022-08-15,50.81,68.34,34.50
W,2022-08-15,2022-11-14,68.34,40.55,-40.66
W,2022-11-14,2023-02-14,40.55,50.37,24.22
W,2023-02-14,2023-05-15,50.37,36.71,-27.12
W,2023-05-15,2023-08-14,36.71,78.36,113.46
W,2023-08-14,2023-11-14,78.36,45.58,-41.83
W,2023-11-14,2024-02-14,45.58,51.91,13.89
W,2024-02-14,2024-05-15,51.91,71.06,36.89
W,2024-05-15,2024-08-14,71.06,40.19,-43.44
W,2024-08-14,2024-11-14,40.19,38.79,-3.48
W,2024-11-14,2025-02-14,38.79,49.41,27.38
W,2025-02-14,2025-05-15,49.41,38.75,-21.57
W,2025-05-15,2025-08-14,38.75,79.05,104.00
W,2025-08-14,2025-11-14,79.05,101.94,28.96
W,2025-11-14,2026-02-17,101.94,85.23,-16.39
W,2026-02-17,2026-05-18,85.23,59.26,-30.47
WH,2020-05-15,2020-08-14,37.16,45.92,23.57
WH,2020-08-14,2020-11-16,45.92,50.36,9.68
WH,2020-11-16,2021-02-16,50.36,55.06,9.33
WH,2021-02-16,2021-06-01,55.06,69.18,25.65
WH,2021-06-01,2021-08-16,69.18,64.34,-7.00
WH,2021-08-16,2021-11-15,64.34,78.28,21.67
WH,2021-11-15,2022-02-14,78.28,79.26,1.25
WH,2022-02-14,2022-05-16,79.26,70.49,-11.06
WH,2022-05-16,2022-08-15,70.49,65.52,-7.05
WH,2022-08-15,2022-11-14,65.52,67.29,2.70
WH,2022-11-14,2023-02-14,67.29,73.86,9.76
WH,2023-02-14,2023-05-15,73.86,61.83,-16.29
WH,2023-05-15,2023-08-14,61.83,71.56,15.75
WH,2023-08-14,2023-11-14,71.56,73.50,2.70
WH,2023-11-14,2024-02-14,73.50,74.50,1.36
WH,2024-02-14,2024-05-15,74.50,66.91,-10.18
WH,2024-05-15,2024-08-14,66.91,71.14,6.32
WH,2024-08-14,2024-11-14,71.14,93.43,31.34
WH,2024-11-14,2025-02-14,93.43,106.02,13.48
WH,2025-02-14,2025-05-15,106.02,83.65,-21.10
WH,2025-05-15,2025-08-14,83.65,86.92,3.91
WH,2025-08-14,2025-11-14,86.92,70.92,-18.41
WH,2025-11-14,2026-02-17,70.92,79.46,12.04
WH,2026-02-17,2026-05-18,79.46,77.72,-2.19
WING,2020-05-15,2020-08-14,114.90,142.92,24.39
WING,2020-08-14,2020-11-16,142.92,122.51,-14.28
WING,2020-11-16,2021-02-16,122.51,156.31,27.60
WING,2021-02-16,2021-06-01,156.31,132.36,-15.33
WING,2021-06-01,2021-08-16,132.36,159.91,20.82
WING,2021-08-16,2021-11-15,159.91,157.92,-1.25
WING,2021-11-15,2022-02-14,157.92,148.13,-6.20
WING,2022-02-14,2022-05-16,148.13,78.06,-47.30
WING,2022-05-16,2022-08-15,78.06,133.62,71.17
WING,2022-08-15,2022-11-14,133.62,163.87,22.64
WING,2022-11-14,2023-02-14,163.87,168.09,2.57
WING,2023-02-14,2023-05-15,168.09,203.41,21.01
WING,2023-05-15,2023-08-14,203.41,161.95,-20.38
WING,2023-08-14,2023-11-14,161.95,217.42,34.25
WING,2023-11-14,2024-02-14,217.42,304.42,40.01
WING,2024-02-14,2024-05-15,304.42,385.22,26.54
WING,2024-05-15,2024-08-14,385.22,373.38,-3.07
WING,2024-08-14,2024-11-14,373.38,327.68,-12.24
WING,2024-11-14,2025-02-14,327.68,302.22,-7.77
WING,2025-02-14,2025-05-15,302.22,306.36,1.37
WING,2025-05-15,2025-08-14,306.36,323.63,5.64
WING,2025-08-14,2025-11-14,323.63,231.70,-28.41
WING,2025-11-14,2026-02-17,231.70,250.83,8.25
WING,2026-02-17,2026-05-18,250.83,129.00,-48.57
WRBY,2020-05-15,2020-08-14,,,PRE_IPO
WRBY,2020-08-14,2020-11-16,,,PRE_IPO
WRBY,2020-11-16,2021-02-16,,,PRE_IPO
WRBY,2021-02-16,2021-06-01,,,PRE_IPO
WRBY,2021-06-01,2021-08-16,,,PRE_IPO
WRBY,2021-08-16,2021-11-15,,,PRE_IPO
WRBY,2021-11-15,2022-02-14,58.57,29.87,-49.00
WRBY,2022-02-14,2022-05-16,29.87,16.51,-44.73
WRBY,2022-05-16,2022-08-15,16.51,16.75,1.45
WRBY,2022-08-15,2022-11-14,16.75,16.56,-1.13
WRBY,2022-11-14,2023-02-14,16.56,14.85,-10.33
WRBY,2023-02-14,2023-05-15,14.85,12.12,-18.38
WRBY,2023-05-15,2023-08-14,12.12,12.76,5.28
WRBY,2023-08-14,2023-11-14,12.76,11.29,-11.52
WRBY,2023-11-14,2024-02-14,11.29,14.38,27.37
WRBY,2024-02-14,2024-05-15,14.38,15.72,9.32
WRBY,2024-05-15,2024-08-14,15.72,12.79,-18.64
WRBY,2024-08-14,2024-11-14,12.79,21.34,66.85
WRBY,2024-11-14,2025-02-14,21.34,25.69,20.38
WRBY,2025-02-14,2025-05-15,25.69,17.57,-31.61
